Country,Product_Number,Product_Name,Product_Code,Output_MEUR,CO2_kg_total,CO2_kg_per_MEUR,CH4_kg_total,CH4_kg_per_MEUR,N2O_kg_total,N2O_kg_per_MEUR,Total_CO2e_kg_per_MEUR
KR,167,Services auxiliary to financial intermediation (67),C_FAUX,43025.1030339,163642782.337,3803.425693322893,147023.207107,3.417149448570957,529.498868213,0.012306742596195562,3902.3671646708717
KR,168,Real estate services (70),C_REAL,182966.227162,2435330076.05,13310.271047419787,928888.690639,5.0768314188200065,40130.5366784,0.21933302829088808,13510.545579643833
KR,169,Renting services of machinery and equipment without operator and of personal and household goods (71),C_MARE,24635.8386839,439741996.204,17849.686460700035,134790.516369,5.471318354470644,4914.60941937,0.19949024193691414,18055.748288738494
KR,170,Computer and related services (72),C_COMP,41267.2282816,2207360505.92,53489.429696062376,305949.40362,7.413858801765347,57665.8099087,1.3973754068288542,54067.322225321455
KR,171,Research and development services (73),C_RESD,62753.5400769,10039415796.7,159981.66453075653,721641.146041,11.499608550476676,246563.250813,3.92907317277805,161344.85796095605
KR,172,Other business services (74),C_OBUS,141142.625317,1135661300.2,8046.19651681663,494418.89883,3.502973660292611,5945.02528534,0.042120693674130974,8155.441763128468
KR,173,Public administration and defence services; compulsory social security services (75),C_PADF,200027.513917,5055659134.66,25274.818626990535,1631308.43795,8.155420251970435,69988.7396214,0.3498955631195883,25595.8927182724
KR,174,Education services (80),C_EDUC,154291.89011,3562896933.19,23091.92615794575,1195148.37924,7.746022026095717,56299.8739964,0.36489198464197875,23405.511150606555
KR,175,Health and social work services (85),C_HEAL,158921.127184,2700976391.75,16995.70371548391,1281846.50528,8.06592885410301,140878.934687,0.8864707744231475,17456.464478620925
KR,176,Food waste for treatment: incineration,C_INCF,4111.02355594,331805091.105,80711.06540500754,108380.89382,26.36348158681818,41429.6039836,10.077685865783607,84119.82964387111
KR,177,Paper waste for treatment: incineration,C_INCP,4113.72797022,418872843.019,101823.17500118971,122085.938608,29.677688824297952,53342.886469,12.967042754202156,106090.41661813363
KR,178,Plastic waste for treatment: incineration,C_INCL,868.288406869,1753271652.66,2019227.2968174259,261229.117948,300.85524104828,89849.5359494,103.4789077437904,2055073.1541188823
KR,179,Intert/metal waste for treatment: incineration,C_INCM,580.083182327,1168456642.19,2014291.532298426,177716.630465,306.36404550135524,59645.4500528,102.82223631020064,2050117.618194667
KR,180,Textiles waste for treatment: incineration,C_INCT,917.608985398,1549475785.96,1688601.3657417889,251334.825093,273.90187878771377,79442.1170956,86.57512988622611,1719213.0277676948
KR,181,Wood waste for treatment: incineration,C_INCW,1072.58835662,34175237.4815,31862.398347484308,24285.5353373,22.641990459256828,6363.6969495,5.933028183853902,34068.626549064786
KR,182,Oil/hazardous waste for treatment: incineration,C_INCO,1043.35574776,502077802.11,481214.3922990028,69814.7238905,66.9136332841282,20007.1626642,19.17578228437784,488169.5563363185
KR,183,Food waste for treatment: biogasification and land application,C_BIOF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,184,Paper waste for treatment: biogasification and land application,C_BIOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,185,Sewage sludge for treatment: biogasification and land application,C_BIOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,186,Food waste for treatment: composting and land application,C_COMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,187,Paper and wood waste for treatment: composting and land application,C_COMW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,188,Food waste for treatment: waste water treatment,C_WASF,2305.08568109,151197871.57,65593.16766850221,22805.0913124,9.893381187295482,5313.01689618,2.304910806468438,66480.98370546062
KR,189,Other waste for treatment: waste water treatment,C_WASO,5205.46354432,388278282.367,74590.52955825119,52808.1848751,10.144761254302173,12563.8623006,2.4135914493742248,75514.18460745581
KR,190,Food waste for treatment: landfill,C_LANF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,191,Paper for treatment: landfill,C_LANP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,192,Plastic waste for treatment: landfill,C_LANL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,193,Inert/metal/hazardous waste for treatment: landfill,C_LANI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,194,Textiles waste for treatment: landfill,C_LANT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,195,Wood waste for treatment: landfill,C_LANW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,196,Membership organisation services n.e.c. (91),C_ORGA,17387.609634,289393086.34,16643.638339689674,63715.8625478,3.664440592409495,2328.36293086,0.1339093170292415,16781.728645289888
KR,197,"Recreational, cultural and sporting services (92)",C_RECR,91537.1521646,790038659.148,8630.797883326877,382734.426128,4.1811921943974815,10766.2825385,0.11761653365772531,8779.039646189303
KR,198,Other services (93),C_OSER,148839.858739,921624879.945,6192.056937927676,931255.776431,6.256763371860056,45106.543607,0.30305419522130256,6447.555674073403
KR,199,Private households with employed persons (95),C_PRHH,7282.31460573,42101871.4475,5781.3859640687115,31693.5748968,4.35212931776695,141.106301586,0.019376573139942656,5908.380376848271
KR,200,Extra-territorial organizations and bodies,C_EXTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
