emission_factor_id,source_database,category_code,category_name_en,category_name_zh,activity_type_en,activity_type_zh,scope3_category,unit,emission_factor,co2_emission,ch4_emission,n2o_emission,geographic_scope,year,tier_level,data_quality,gwp_version,source_url,license,notes,search_text
LEGACY_AGRIBALYSE_000076,AGRIBALYSE,SAFFRON,Saffron,,Food & Agriculture,,1,kg CO2e/kg,8.15,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,Saffron Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg
LEGACY_AGRIBALYSE_000077,AGRIBALYSE,SAVORY_DRIED,"Savory, dried",,Food & Agriculture,,1,kg CO2e/kg,1.55,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Savory, dried Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000078,AGRIBALYSE,CREAM_SAUCE,Cream sauce,,Food & Agriculture,,1,kg CO2e/kg,2.15,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,Cream sauce Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg
LEGACY_AGRIBALYSE_000079,AGRIBALYSE,CREAM_SAUCE_WITH_SPICES,Cream sauce with spices,,Food & Agriculture,,1,kg CO2e/kg,1.96,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,Cream sauce with spices Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg
LEGACY_AGRIBALYSE_000080,AGRIBALYSE,CREAM_SAUCE_WITH_HERBS,Cream sauce with herbs,,Food & Agriculture,,1,kg CO2e/kg,1.96,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,Cream sauce with herbs Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg
LEGACY_AGRIBALYSE_000081,AGRIBALYSE,CREAM_SAUCE_WITH_SHALLOTS_PREPACKED,"Cream sauce with shallots, prepacked",,Food & Agriculture,,1,kg CO2e/kg,1.94,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Cream sauce with shallots, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000082,AGRIBALYSE,SWEET_AND_SOUR_SAUCE_PREPACKED,"Sweet and sour sauce, prepacked",,Food & Agriculture,,1,kg CO2e/kg,1.02,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Sweet and sour sauce, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000083,AGRIBALYSE,AIOLI_SAUCE_GARLIC_AND_OLIVE_OIL_MAYONNAISE_PRE,"Aioli sauce (garlic and olive oil mayonnaise), prepacked",,Food & Agriculture,,1,kg CO2e/kg,1.41,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Aioli sauce (garlic and olive oil mayonnaise), prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000084,AGRIBALYSE,AMERICAN-STYLE_SAUCE_PREPACKED,"American-style sauce, prepacked",,Food & Agriculture,,1,kg CO2e/kg,3.54,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"American-style sauce, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000085,AGRIBALYSE,ARMORICAN-STYLE_SAUCE_PREPACKED,"Armorican-style sauce, prepacked",,Food & Agriculture,,1,kg CO2e/kg,3.55,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Armorican-style sauce, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000086,AGRIBALYSE,WHITE_BUTTER_SAUCE_PREPACKED,"White butter sauce, prepacked",,Food & Agriculture,,1,kg CO2e/kg,4.33,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"White butter sauce, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000087,AGRIBALYSE,SAUCE_BUTTER_PREPACKED,"Sauce, butter, prepacked",,Food & Agriculture,,1,kg CO2e/kg,4.33,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Sauce, butter, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000088,AGRIBALYSE,CHOCOLATE_SAUCE,Chocolate sauce,,Food & Agriculture,,1,kg CO2e/kg,6.19,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,Chocolate sauce Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg
LEGACY_AGRIBALYSE_000089,AGRIBALYSE,CURRY_SAUCE_PREPACKED,"Curry sauce, prepacked",,Food & Agriculture,,1,kg CO2e/kg,0.8,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Curry sauce, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000090,AGRIBALYSE,CHEESE_SAUCE_FOR_RISOTTO_OR_PASTA_PREPACKED,"Cheese sauce for risotto or pasta, prepacked",,Food & Agriculture,,1,kg CO2e/kg,3.87,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Cheese sauce for risotto or pasta, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000091,AGRIBALYSE,GREEN_PEPPER_SAUCE_PREPACKED,"Green pepper sauce, prepacked",,Food & Agriculture,,1,kg CO2e/kg,1.11,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Green pepper sauce, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000092,AGRIBALYSE,SAUCE_PEPPER_PREPACKED,"Sauce, pepper, prepacked",,Food & Agriculture,,1,kg CO2e/kg,1.64,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Sauce, pepper, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000093,AGRIBALYSE,SAUCE_PEPPER_PREPACKED,"Sauce, pepper, prepacked",,Food & Agriculture,,1,kg CO2e/kg,1.63,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Sauce, pepper, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000094,AGRIBALYSE,ROQUEFORT_BLUE_CHEESE_SAUCE_PREPACKED,"Roquefort (blue cheese) sauce, prepacked",,Food & Agriculture,,1,kg CO2e/kg,4.33,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Roquefort (blue cheese) sauce, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000095,AGRIBALYSE,RED_WINE_SAUCE,Red wine sauce,,Food & Agriculture,,1,kg CO2e/kg,1.75,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,Red wine sauce Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg
LEGACY_AGRIBALYSE_000096,AGRIBALYSE,YOGURT_SAUCE,Yogurt sauce,,Food & Agriculture,,1,kg CO2e/kg,1.46,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,Yogurt sauce Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg
LEGACY_AGRIBALYSE_000097,AGRIBALYSE,CREAM_SAUCE_WITH_MUSHROOMS_PREPACKED,"Cream sauce with mushrooms, prepacked",,Food & Agriculture,,1,kg CO2e/kg,4.09,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Cream sauce with mushrooms, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000098,AGRIBALYSE,MUSHROOM_SAUCE_PREPACKED,"Mushroom sauce, prepacked",,Food & Agriculture,,1,kg CO2e/kg,3.82,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Mushroom sauce, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000099,AGRIBALYSE,BARBECUE_SAUCE_PREPACKED,"Barbecue sauce, prepacked",,Food & Agriculture,,1,kg CO2e/kg,1.26,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Barbecue sauce, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000100,AGRIBALYSE,BASQUE-STYLE_SAUCE_OR_TOMATO_SAUCE_WITH_SWEET_PEPP,"Basque-style sauce or tomato sauce with sweet peppers, prepacked",,Food & Agriculture,,1,kg CO2e/kg,1.08,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Basque-style sauce or tomato sauce with sweet peppers, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000101,AGRIBALYSE,BEARNAISE_SAUCE_PREPACKED,"Bearnaise sauce, prepacked",,Food & Agriculture,,1,kg CO2e/kg,5.01,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Bearnaise sauce, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000102,AGRIBALYSE,BECHAMEL_SAUCE_HOME-MADE,"Bechamel sauce, home-made",,Food & Agriculture,,1,kg CO2e/kg,2.04,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Bechamel sauce, home-made Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000103,AGRIBALYSE,BECHAMEL_SAUCE_PREPACKED,"Bechamel sauce, prepacked",,Food & Agriculture,,1,kg CO2e/kg,2.04,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Bechamel sauce, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000104,AGRIBALYSE,BURGUNDY-STYLE_SAUCE_PREPACKED,"Burgundy-style sauce, prepacked",,Food & Agriculture,,1,kg CO2e/kg,2.78,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Burgundy-style sauce, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000105,AGRIBALYSE,BURGER_SAUCE_PREPACKED,"Burger sauce, prepacked",,Food & Agriculture,,1,kg CO2e/kg,2.53,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Burger sauce, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000106,AGRIBALYSE,CARBONARA_SAUCE_CREAM_SAUCE_WITH_LARDOONS_PREPA,"Carbonara sauce (cream sauce with lardoons), prepacked",,Food & Agriculture,,1,kg CO2e/kg,4.85,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Carbonara sauce (cream sauce with lardoons), prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000107,AGRIBALYSE,HUNTER-STYLE_SAUCE_A_GARNISH_OF_MUSHROOMS_SHALLO,"Hunter-style sauce (a garnish of mushrooms, shallots and tomatoes in white wine sauce), prepacked",,Food & Agriculture,,1,kg CO2e/kg,2.21,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Hunter-style sauce (a garnish of mushrooms, shallots and tomatoes in white wine sauce), prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000108,AGRIBALYSE,SALAD_DRESSING_REDUCED_FAT_PREPACKED,"Salad dressing, reduced fat, prepacked",,Food & Agriculture,,1,kg CO2e/kg,2.53,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Salad dressing, reduced fat, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000109,AGRIBALYSE,SALAD_DRESSING_PREPACKED,"Salad dressing, prepacked",,Food & Agriculture,,1,kg CO2e/kg,2.53,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Salad dressing, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000110,AGRIBALYSE,GRAND_VENEUR_SAUCE_A_REDUCTION_OF_RED_WINE_WITH_G,"Grand veneur sauce (a reduction of red wine with garlic, shallots and red currant jelly), prepacked",,Food & Agriculture,,1,kg CO2e/kg,2.79,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Grand veneur sauce (a reduction of red wine with garlic, shallots and red currant jelly), prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000111,AGRIBALYSE,HOLLANDAISE_SAUCE_PREPACKED,"Hollandaise sauce, prepacked",,Food & Agriculture,,1,kg CO2e/kg,6.08,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Hollandaise sauce, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000112,AGRIBALYSE,INDIAN-STYLE_SAUCE_TANDOORI_OR_GARAM_MASALA_TYPE,"Indian-style sauce, tandoori or garam masala type, prepacked",,Food & Agriculture,,1,kg CO2e/kg,1.27,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Indian-style sauce, tandoori or garam masala type, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000113,AGRIBALYSE,KEBAB_SAUCE_PREPACKED,"Kebab sauce, prepacked",,Food & Agriculture,,1,kg CO2e/kg,1.83,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Kebab sauce, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000114,AGRIBALYSE,MADEIRA_WINE_SAUCE_PREPACKED,"Madeira wine sauce, prepacked",,Food & Agriculture,,1,kg CO2e/kg,4.92,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Madeira wine sauce, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000115,AGRIBALYSE,MUSTARD_SAUCE_PREPACKED,Mustard sauce prepacked,,Food & Agriculture,,1,kg CO2e/kg,1.94,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,Mustard sauce prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg
LEGACY_AGRIBALYSE_000116,AGRIBALYSE,NUOC_MAM_SAUCE_OR_FISH_SAUCE_PREPACKED,"Nuoc mam sauce or fish sauce, prepacked",,Food & Agriculture,,1,kg CO2e/kg,0.94,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Nuoc mam sauce or fish sauce, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000117,AGRIBALYSE,SAUCE_PESTO_ROSSO_PREPACKED,"Sauce, pesto rosso, prepacked",,Food & Agriculture,,1,kg CO2e/kg,2.56,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Sauce, pesto rosso, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000118,AGRIBALYSE,SAUCE_PESTO_PREPACKED,"Sauce, pesto, prepacked",,Food & Agriculture,,1,kg CO2e/kg,2.56,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Sauce, pesto, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000119,AGRIBALYSE,MAYONNAISE_FLAVOURED_WITH_GARLIC_CHILLI_PEPPER_AN,"Mayonnaise flavoured with garlic, chilli pepper and fish broth, prepacked",,Food & Agriculture,,1,kg CO2e/kg,2.2,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Mayonnaise flavoured with garlic, chilli pepper and fish broth, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000120,AGRIBALYSE,SOY_SAUCE_PREPACKED,"Soy sauce, prepacked",,Food & Agriculture,,1,kg CO2e/kg,0.75,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Soy sauce, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000121,AGRIBALYSE,TARTARE_SAUCE_PREPACKED,"Tartare sauce, prepacked",,Food & Agriculture,,1,kg CO2e/kg,1.63,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Tartare sauce, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000122,AGRIBALYSE,TOMATO_SAUCE_WITH_MEAT_OR_BOLOGNESE_SAUCE_PREPAC,"Tomato sauce, with meat or Bolognese sauce, prepacked",,Food & Agriculture,,1,kg CO2e/kg,11.9,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Tomato sauce, with meat or Bolognese sauce, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000123,AGRIBALYSE,TOMATO_SAUCE_W_CHEESE_PREPACKED,"Tomato sauce, w cheese, prepacked",,Food & Agriculture,,1,kg CO2e/kg,1.23,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Tomato sauce, w cheese, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000124,AGRIBALYSE,TOMATO_SAUCE_W_MUSHROOMS_PREPACKED,"Tomato sauce, w mushrooms, prepacked",,Food & Agriculture,,1,kg CO2e/kg,1.21,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Tomato sauce, w mushrooms, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000125,AGRIBALYSE,TOMATO_SAUCE_WITH_ONIONS_PREPACKED,"Tomato sauce, with onions, prepacked",,Food & Agriculture,,1,kg CO2e/kg,0.91,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Tomato sauce, with onions, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000126,AGRIBALYSE,TOMATO_SAUCE_W_OLIVES_PREPACKED,"Tomato sauce, w olives, prepacked",,Food & Agriculture,,1,kg CO2e/kg,0.9,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Tomato sauce, w olives, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000127,AGRIBALYSE,TOMATO_SAUCE_W_VEGETABLES_PREPACKED,"Tomato sauce, w vegetables, prepacked",,Food & Agriculture,,1,kg CO2e/kg,0.94,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Tomato sauce, w vegetables, prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000128,AGRIBALYSE,VEGETABLE_BOLOGNESE_SAUCE,Vegetable Bolognese sauce,,Food & Agriculture,,1,kg CO2e/kg,1.35,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,Vegetable Bolognese sauce Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg
LEGACY_AGRIBALYSE_000129,AGRIBALYSE,SALAD_DRESSING_50-75%_OF_OIL_PREPACKED,"Salad dressing, (50-75% of oil), prepacked",,Food & Agriculture,,1,kg CO2e/kg,2.26,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Salad dressing, (50-75% of oil), prepacked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000130,AGRIBALYSE,SAGE_FRESH,"Sage, fresh",,Food & Agriculture,,1,kg CO2e/kg,0.81,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Sage, fresh Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000131,AGRIBALYSE,SAGE_DRIED,"Sage, dried",,Food & Agriculture,,1,kg CO2e/kg,1.55,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Sage, dried Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000132,AGRIBALYSE,CELERY_SALT,Celery salt,,Food & Agriculture,,1,kg CO2e/kg,0.6,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,Celery salt Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg
LEGACY_AGRIBALYSE_000133,AGRIBALYSE,SALT_WHITE_FOR_HUMAN_CONSUMPTION_SEA_IGNEOUS_O,"Salt, white, for human consumption (sea, igneous or rock), iodine added, no other enrichment",,Food & Agriculture,,1,kg CO2e/kg,0.6,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Salt, white, for human consumption (sea, igneous or rock), iodine added, no other enrichment Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000134,AGRIBALYSE,SALT_WHITE_FOR_HUMAN_CONSUMPTION_SEA_IGNEOUS_O,"Salt, white, for human consumption (sea, igneous or rock), no enrichment",,Food & Agriculture,,1,kg CO2e/kg,0.6,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Salt, white, for human consumption (sea, igneous or rock), no enrichment Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000135,AGRIBALYSE,SEA_SALT_GREY_NO_ENRICHMENT,"Sea salt, grey, no enrichment",,Food & Agriculture,,1,kg CO2e/kg,0.6,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Sea salt, grey, no enrichment Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000136,AGRIBALYSE,SYRUP_AGAVE,"Syrup, agave",,Food & Agriculture,,1,kg CO2e/kg,4.67,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Syrup, agave Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000137,AGRIBALYSE,SYRUP_MAPLE,"Syrup, maple",,Food & Agriculture,,1,kg CO2e/kg,2.01,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Syrup, maple Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000138,AGRIBALYSE,LIGHT_SYRUP_FOR_CANNED_FRUITS_IN_SYRUP,Light syrup for canned fruits in syrup,,Food & Agriculture,,1,kg CO2e/kg,0.73,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,Light syrup for canned fruits in syrup Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg
LEGACY_AGRIBALYSE_000139,AGRIBALYSE,SYRUP_FOR_CANNED_FRUITS_IN_SYRUP,Syrup for canned fruits in syrup,,Food & Agriculture,,1,kg CO2e/kg,0.73,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,Syrup for canned fruits in syrup Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg
LEGACY_AGRIBALYSE_000140,AGRIBALYSE,OAT_BRAN,Oat bran,,Food & Agriculture,,1,kg CO2e/kg,0.65,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,Oat bran Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg
LEGACY_AGRIBALYSE_000141,AGRIBALYSE,WHEAT_BRAN,Wheat bran,,Food & Agriculture,,1,kg CO2e/kg,0.33,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,Wheat bran Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg
LEGACY_AGRIBALYSE_000142,AGRIBALYSE,MAIZE/CORN_BRAN,Maize/corn bran,,Food & Agriculture,,1,kg CO2e/kg,0.48,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,Maize/corn bran Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg
LEGACY_AGRIBALYSE_000143,AGRIBALYSE,RICE_BRAN,Rice bran,,Food & Agriculture,,1,kg CO2e/kg,1.44,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,Rice bran Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg
LEGACY_AGRIBALYSE_000144,AGRIBALYSE,SPIRULINA_SPIRULINA_SP._DRIED,"Spirulina, (spirulina sp.), dried",,Food & Agriculture,,1,kg CO2e/kg,6.75,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Spirulina, (spirulina sp.), dried Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000145,AGRIBALYSE,MEAL_REPLACEMENT_LOW_CALORIE_CUSTARD_CREAM_DESSER,"Meal replacement low calorie, Custard cream dessert-type",,Food & Agriculture,,1,kg CO2e/kg,2.31,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Meal replacement low calorie, Custard cream dessert-type Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_000146,AGRIBALYSE,MEAL_REPLACEMENT_LOW_CALORIE_IN_POWDER_RECONSTIT,"Meal replacement low calorie, in powder, reconstituted with skimmed milk",,Food & Agriculture,,1,kg CO2e/kg,2.31,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Meal replacement low calorie, in powder, reconstituted with skimmed milk Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
