heading,short number, Simapro group,Unit,Process,Total eco-cost (euro),kgCO2e,,,
food,M.020.13.101,"Material, Food, Cheese",kg ,"Cheese, 20+",3.262826724,11.22088195,,,
food,M.020.13.102,"Material, Food, Cheese",kg ,"Cheese Edam, 40+",3.452152715,11.86737293,,,
food,M.020.13.103,"Material, Food, Cheese",kg ,"Goat cheese, fresh",2.527219514,9.131128571,,,
food,M.020.13.104,"Material, Food, Cheese",kg ,"Cheese Gouda,48+",4.11666926,14.13649774,,,
food,M.020.13.105,"Material, Food, Cheese",kg ,Mozzarella,2.643160175,9.079267669,,,
food,M.020.13.106,"Material, Food, Cheese",kg ,"Aged cheese, 48+",4.11666926,14.13649774,,,
food,M.020.13.107,"Material, Food, Cheese",kg ,"Cheese spread, 48+",2.69473295,9.377370677,,,
food,M.020.14.101,"Material, Food, Herbs and spices",kg ,"Stock cube, vegetable",0.395877878,2.264804662,,,
food,M.020.15.101,"Material, Food, Milk and milk products",kg ,"Milk, churn",0.413563152,1.470721805,,,
food,M.020.15.102,"Material, Food, Milk and milk products",kg ,Cream,1.354624441,4.610064662,,,
food,M.020.15.103,"Material, Food, Milk and milk products",kg ,"Custard, full variety of flavors",0.511670191,2.037429699,,,
food,M.020.15.104,"Material, Food, Milk and milk products",kg ,"Custard, vanilla",0.511670191,2.037429699,,,
food,M.020.15.105,"Material, Food, Milk and milk products",kg ,"Cottage cheese, whole",1.324498051,4.795154511,,,
food,M.020.15.106,"Material, Food, Milk and milk products",kg ,Cream/vanilla ice cream,1.135144105,4.392089624,,,
food,M.020.15.107,"Material, Food, Milk and milk products",kg ,"Chocolate milk, whole",0.627006366,2.553723609,,,
food,M.020.15.108,"Material, Food, Milk and milk products",kg ,"Chocolate milk, semi-skimmed",0.59324694,2.440690376,,,
food,M.020.15.109,"Material, Food, Milk and milk products",kg ,"Milk, semi-skimmed",0.558435798,2.030752481,,,
food,M.020.15.110,"Material, Food, Milk and milk products",kg ,"Milk, skimmed",0.539680558,1.967956241,,,
food,M.020.15.111,"Material, Food, Milk and milk products",kg ,"Milk, whole",0.577191048,2.093548797,,,
food,M.020.15.112,"Material, Food, Milk and milk products",kg ,"Yogurt drink, sweetener",0.557439655,2.202610602,,,
food,M.020.15.113,"Material, Food, Milk and milk products",kg ,"Yogurt, whole",0.615332572,2.378517519,,,
food,M.020.15.114,"Material, Food, Milk and milk products",kg ,"Yogurt, semi-skimmed",0.596577332,2.315721278,,,
food,M.020.15.115,"Material, Food, Milk and milk products",kg ,"Yogurt, low-fat with fruits",0.534473911,2.173588346,,,
food,M.020.15.116,"Material, Food, Milk and milk products",kg ,"Yogurt, low fat",0.577822081,2.252924962,,,
food,M.020.16.101,"Material, Food, Non-alcoholic drinks",kg ,Coffee,1.053934003,3.697156466,,,
food,M.020.16.102,"Material, Food, Non-alcoholic drinks",kg ,Cola Light,0.072598892,0.474214023,,,
food,M.020.16.103,"Material, Food, Non-alcoholic drinks",kg ,Icetea,0.115437661,0.600791549,,,
food,M.020.16.104,"Material, Food, Non-alcoholic drinks",kg ,"Fruit drink, 12% fruit concentrate",0.099326265,0.576505459,,,
food,M.020.16.105,"Material, Food, Non-alcoholic drinks",kg ,"Fruit drink, 8% fruit concentrate",0.076500386,0.455125541,,,
food,M.020.16.106,"Material, Food, Non-alcoholic drinks",kg ,Apple juice,0.11856949,0.631420444,,,
food,M.020.16.107,"Material, Food, Non-alcoholic drinks",kg ,"Orange juice, pasteurized",0.24947921,1.307484135,,,
food,M.020.16.108,"Material, Food, Non-alcoholic drinks",kg ,"Syrup, light",0.101181238,0.612336579,,,
food,M.020.16.109,"Material, Food, Non-alcoholic drinks",kg ,Syrup,0.253828264,1.271765714,,,
food,M.020.16.110,"Material, Food, Non-alcoholic drinks",kg ,"Syrup, sweetened",0.880946431,3.553765263,,,
food,M.020.16.111,"Material, Food, Non-alcoholic drinks",kg ,"Mineral water, average",0.037189567,0.235976361,,,
food,M.020.16.112,"Material, Food, Non-alcoholic drinks",kg ,Coke,0.096974815,0.56299606,,,
food,M.020.16.113,"Material, Food, Non-alcoholic drinks",kg ,"Soft drink, light",0.072598892,0.474214023,,,
food,M.020.16.114,"Material, Food, Non-alcoholic drinks",kg ,"Soda, sugar and caffeine",0.081130465,0.505287737,,,
food,M.020.16.115,"Material, Food, Non-alcoholic drinks",kg ,Tea,2.989109037,6.986161278,,,
food,M.020.17.101,"Material, Food, Nuts and seeds",kg ,"Almonds, without membrane",1.544076207,4.927377669,,,
food,M.020.17.102,"Material, Food, Nuts and seeds",kg ,"Cashew nuts, unsalted",1.579971388,4.25480797,,,
food,M.020.17.103,"Material, Food, Nuts and seeds",kg ,"Hazelnuts, unsalted",1.03848976,3.854907519,,,
food,M.020.17.104,"Material, Food, Nuts and seeds",kg ,Flax seed,0.425345227,1.568239323,,,
food,M.020.17.105,"Material, Food, Nuts and seeds",kg ,"Peanuts, unsalted",1.161913586,7.642755639,,,
food,M.020.17.106,"Material, Food, Nuts and seeds",kg ,"Pistachios, salted",0.434805275,1.74610015,,,
food,M.020.17.107,"Material, Food, Nuts and seeds",kg ,"Pistachios, unsalted",0.438047968,1.756792556,,,
food,M.020.17.108,"Material, Food, Nuts and seeds",kg ,"Walnuts, unsalted",0.88617501,3.216782707,,,
food,M.020.18.101,"Material, Food, Legumes",kg ,Kidney beans (can),0.343661766,1.666365113,,,
food,M.020.18.102,"Material, Food, Legumes",kg ,Kidney beans (glass),0.368452549,1.734135639,,,
food,M.020.18.103,"Material, Food, Legumes",kg ,Chickpeas,1.089478062,7.011301729,,,
food,M.020.19.101,"Material, Food, Baby food",kg ,"Infant formula, milk powder",1.875833048,7.242966316,,,
food,M.020.20.101,"Material, Food, Sugar, candy, sweet toppings and sweet sauces",kg ,"Sprinkles, milk",0.842535949,3.339409774,,,
food,M.020.20.102,"Material, Food, Sugar, candy, sweet toppings and sweet sauces",kg ,"Sprinkles, pure",0.504564028,2.208279774,,,
food,M.020.20.103,"Material, Food, Sugar, candy, sweet toppings and sweet sauces",kg ,"Chocolate, milk",1.598152455,6.287934737,,,
food,M.020.20.104,"Material, Food, Sugar, candy, sweet toppings and sweet sauces",kg ,"Chocolate spread, duo",0.908382902,4.519498195,,,
food,M.020.20.105,"Material, Food, Sugar, candy, sweet toppings and sweet sauces",kg ,"Chocolate spread, hazelnut",0.969579878,4.616038195,,,
food,M.020.20.106,"Material, Food, Sugar, candy, sweet toppings and sweet sauces",kg ,Honey (glass),0.228710264,1.175263684,,,
food,M.020.20.107,"Material, Food, Sugar, candy, sweet toppings and sweet sauces",kg ,Honey (bottle),0.162155332,0.885029098,,,
food,M.020.20.108,"Material, Food, Sugar, candy, sweet toppings and sweet sauces",kg ,Water ice,0.148477623,0.800478496,,,
food,M.020.20.109,"Material, Food, Sugar, candy, sweet toppings and sweet sauces",kg ,Jam (glass),0.395678755,1.888830226,,,
food,M.020.20.110,"Material, Food, Sugar, candy, sweet toppings and sweet sauces",kg ,Granulated sugar,0.229232093,0.819039173,,,
food,M.020.20.111,"Material, Food, Sugar, candy, sweet toppings and sweet sauces",kg ,Apple syrup,0.228360276,1.323367218,,,
food,M.020.21.101,"Material, Food, Fats and oils",kg ,"Butter, salted",3.726446217,12.68190977,,,
food,M.020.21.102,"Material, Food, Fats and oils",kg ,"Butter, unsalted",3.726292757,12.68106917,,,
food,M.020.21.103,"Material, Food, Fats and oils",kg ,Frying fat,1.029046545,4.99502406,,,
food,M.020.21.104,"Material, Food, Fats and oils",kg ,Halvarine,0.465229811,2.435324812,,,
food,M.020.21.105,"Material, Food, Fats and oils",kg ,Margarine,0.916027306,4.997672481,,,
food,M.020.21.106,"Material, Food, Fats and oils",kg ,"Oil, olive",1.817655113,7.328705489,,,
food,M.020.21.107,"Material, Food, Fats and oils",kg ,"Oil, sunflower",1.071886642,5.050736842,,,
food,M.020.22.101,"Material, Food, Fish",kg ,Catfish,2.81574116,18.89220376,,,
food,M.020.22.102,"Material, Food, Fish",kg ,Fried fish,1.10188731,6.69020812,,,
food,M.020.22.103,"Material, Food, Fish",kg ,Cod fillet,0.970900576,6.057006692,,,
food,M.020.22.104,"Material, Food, Fish",kg ,Fish sticks,0.904358047,5.440716842,,,
food,M.020.22.105,"Material, Food, Fish",kg ,Herring in tomato sauce,0.347946546,2.054451353,,,
food,M.020.22.106,"Material, Food, Fish",kg ,"Herring, in (sweet) and sour",0.621059869,3.682473008,,,
food,M.020.22.107,"Material, Food, Fish",kg ,"Herring, salted",0.434141266,2.637905489,,,
food,M.020.22.108,"Material, Food, Fish",kg ,Lemon sole,1.021933086,6.359024286,,,
food,M.020.22.109,"Material, Food, Fish",kg ,"Mackerel fillet, smoked",0.321286536,1.95784812,,,
food,M.020.22.110,"Material, Food, Fish",kg ,Pangasius,1.922049034,12.20433684,,,
food,M.020.22.111,"Material, Food, Fish",kg ,Plaice,1.021933086,6.359024286,,,
food,M.020.22.112,"Material, Food, Fish",kg ,Pollock,1.265900104,7.866994737,,,
food,M.020.22.113,"Material, Food, Fish",kg ,"Canned salmon, farmed fish",1.029816141,6.212346015,,,
food,M.020.22.114,"Material, Food, Fish",kg ,"Canned salmon, wild catch",0.651480269,3.925174887,,,
food,M.020.22.115,"Material, Food, Fish",kg ,"Salmon fillet, farmed fish",0.988623341,5.99417782,,,
food,M.020.22.116,"Material, Food, Fish",kg ,"Salmon fillet, wild catch",0.610287471,3.707006692,,,
food,M.020.22.117,"Material, Food, Fish",kg ,"Smoked salmon, farmed fish",1.102421221,6.692068797,,,
food,M.020.22.118,"Material, Food, Fish",kg ,"Smoked salmon, wild catch",0.682048024,4.150767519,,,
food,M.020.22.119,"Material, Food, Fish",kg ,Dutch shrimps,2.027753683,11.83813835,,,
food,M.020.22.120,"Material, Food, Fish",kg ,Tilapia,3.775370318,21.29581429,,,
food,M.020.22.121,"Material, Food, Fish",kg ,Trout,1.857491645,11.56654887,,,
food,M.020.22.122,"Material, Food, Fish",kg ,Canned tuna,2.551795975,15.4265391,,,
food,M.020.22.123,"Material, Food, Fish",kg ,Gourmet fish,0.764691578,4.264014662,,,
food,M.020.23.101,"Material, Food, Meat and poultry",kg ,Beef fritters,8.359303234,25.05030677,,,
food,M.020.23.102,"Material, Food, Meat and poultry",kg ,Beef roast,10.25820385,30.61305188,,,
food,M.020.23.103,"Material, Food, Meat and poultry",kg ,Beef steak,8.359303234,25.05030677,,,
food,M.020.23.104,"Material, Food, Meat and poultry",kg ,Chicken breast,1.658489274,7.243346992,,,
food,M.020.23.105,"Material, Food, Meat and poultry",kg ,"Chicken, with skin",1.658489274,7.243346992,,,
food,M.020.23.106,"Material, Food, Meat and poultry",kg ,Hamburger,7.632938184,22.94567744,,,
food,M.020.23.108,"Material, Food, Meat and poultry",kg ,"Minced meat, beef",8.665400382,25.51009323,,,
food,M.020.23.109,"Material, Food, Meat and poultry",kg ,"Minced meat, half-and-half",5.44392649,17.1418609,,,
food,M.020.23.110,"Material, Food, Meat and poultry",kg ,"Pork, lean",2.115793738,8.346984962,,,
food,M.020.23.111,"Material, Food, Meat and poultry",kg ,"Pork, fat",2.115793738,8.346984962,,,
food,M.020.23.112,"Material, Food, Meat and poultry",kg ,Pork shoulder chop,2.115793738,8.346984962,,,
food,M.020.23.113,"Material, Food, Meat and poultry",kg ,Knaksausage (can),4.304019436,14.03017895,,,
food,M.020.23.114,"Material, Food, Meat and poultry",kg ,Knaksausage (glass),4.328810189,14.09794962,,,
food,M.020.23.115,"Material, Food, Meat and poultry",kg ,Pork bratwurst,3.280447751,11.47530301,,,
food,M.020.23.116,"Material, Food, Meat and poultry",kg ,Beef smoked sausage,7.110627749,21.47187895,,,
food,M.020.23.117,"Material, Food, Meat and poultry",kg ,Veal,5.658467634,20.98236692,,,
food,M.020.24.101,"Material, Food, Meat substitutes and dairy substitutes",kg ,"Vegetarian minced meat, mycoprotein",0.661967395,3.78302,,,
food,M.020.24.102,"Material, Food, Meat substitutes and dairy substitutes",kg ,Vegetarian luncheon meat,1.106500796,4.879987895,,,
food,M.020.24.103,"Material, Food, Meat substitutes and dairy substitutes",kg ,"Soy drink, natural",0.119685122,0.748951534,,,
food,M.020.24.104,"Material, Food, Meat substitutes and dairy substitutes",kg ,Tahoe,0.548870954,3.689359398,,,
food,M.020.24.105,"Material, Food, Meat substitutes and dairy substitutes",kg ,Vegetarian disc,0.786807467,3.705350301,,,
food,M.020.24.106,"Material, Food, Meat substitutes and dairy substitutes",kg ,Vegetarian hamburger,0.461687564,2.944457218,,,
food,M.020.24.107,"Material, Food, Meat substitutes and dairy substitutes",kg ,Vegetarian schnitzel,1.166102709,4.913881504,,,
food,M.020.25.101,"Material, Food, Meats",kg ,Breakfast bacon,2.63069978,10.68184887,,,
food,M.020.25.102,"Material, Food, Meats",kg ,Beef smoked meat,9.180008056,27.44454135,,,
food,M.020.25.103,"Material, Food, Meats",kg ,Chicken breast,2.126606321,9.522668421,,,
food,M.020.25.104,"Material, Food, Meats",kg ,Filet Americain,5.714500739,17.68382932,,,
food,M.020.25.105,"Material, Food, Meats",kg ,Gammon,2.63069978,10.68184887,,,
food,M.020.25.106,"Material, Food, Meats",kg ,Shoulder ham,2.632183611,10.68826316,,,
food,M.020.25.107,"Material, Food, Meats",kg ,Spread liver sausage,1.28403709,5.495719699,,,
food,M.020.25.108,"Material, Food, Meats",kg ,Roast minced meat,2.177208248,8.040542857,,,
food,M.020.25.109,"Material, Food, Meats",kg ,Cooked sausage,4.566858002,15.13384586,,,
food,M.020.25.110,"Material, Food, Meats",kg ,Sandwich sausage,1.516808597,6.313719774,,,
food,M.020.25.111,"Material, Food, Meats",kg ,Beef sausage,8.074999879,24.2265609,,,
food,M.020.25.112,"Material, Food, Processing in kitchen",kg ,Saveloy,4.363876995,14.67840376,,,
food,N.010.10.101,"Material, Food, Processing in kitchen",kg ,Baking (1.5 MJe per kg product),0.039954215,0.23139282,,,
food,N.010.10.102,"Material, Food, Processing in kitchen",kg ,Boiling (1.1 MJe per kg product),0.029299758,0.169688068,,,
food,N.010.10.103,"Material, Food, Processing in kitchen",kg ,Roasting chicken (3 MJe per kg product),0.079908431,0.462785647,,,
chem proxi,P.030.00.100,"Material, proxi data, chemicals",kg ,"1,4-dioxanes (n=1, std= -)",0.723923552,4.661274361,,,
chem proxi,P.030.00.200,"Material, proxi data, chemicals",kg ,"1-hydroxy-4-unsubstituted benzenoids (n=1, std=-)",0.320555242,2.018796992,,,
chem proxi,P.030.11.100,"Material, proxi data, chemicals",kg ,"Acetylides (n=1, std=-)",0.293235474,1.84962406,,,
chem proxi,P.030.11.200,"Material, proxi data, chemicals",kg ,"Alcohols and polyols (n=14, std=0.21)",0.490089036,2.958501654,,,
chem proxi,P.030.11.300,"Material, proxi data, chemicals",kg ,"Alkali metal chlorides (n=3, std=0.006)",0.025530423,0.105710135,,,
chem proxi,P.030.11.400,"Material, proxi data, chemicals",kg ,"Alkali metal hydroxides (n=4, std=0.07)",0.158203828,0.88906406,,,
chem proxi,P.030.11.500,"Material, proxi data, chemicals",kg ,"Alkali metal hypochlorites (n=2, std=0.015)",0.169723174,0.879699248,,,
chem proxi,P.030.11.600,"Material, proxi data, chemicals",kg ,"Alkali metal silicates (n=2, std=0.22)",0.40099814,2.684296617,,,
chem proxi,P.030.11.700,"Material, proxi data, chemicals",kg ,"Alkaline earth metal oxides (n=2, std=0.23)",0.331219185,1.757430376,,,
chem proxi,P.030.11.800,"Material, proxi data, chemicals",kg ,"Alkanes (n=5, std=0.2)",0.277000716,1.497612556,,,
chem proxi,P.030.11.900,"Material, proxi data, chemicals",kg ,"Alpha-halocarboxylic acids and derivatives (n=2, std=0.11)",0.330214775,2.057231128,,,
chem proxi,P.030.11.910,"Material, proxi data, chemicals",kg ,"Amines (n=7, std=0.16)",0.544314475,3.371272857,,,
chem proxi,P.030.12.100,"Material, proxi data, chemicals",kg ,"Benzene and substituted derivatives (n=3, std=0.38)",0.537113678,2.340734586,,,
chem proxi,P.030.12.200,"Material, proxi data, chemicals",kg ,"Benzenesulfonic acids and derivatives (n=3, std=0.50)",0.70907371,2.131604135,,,
chem proxi,P.030.12.300,"Material, proxi data, chemicals",kg ,"Benzoyl derivatives (n=1, std=-)",2.06070935,4.395523759,,,
