Record ID,原始採購／標案名稱,標準品名候選,官方財物次分類,產業分類候選,採購品類候選,Scope 3候選,採購機關,公開案號,公開日期,決標金額(元),官方回查網址,來源紀錄ID,資料狀態,人工覆核註記
RP-0730,無光罩直寫曝光機,無光罩直寫曝光機,"光學儀器,攝影設備及其零件與附件",儀器光電,儀器／光學設備,範疇3 類別1,國立臺灣大學,1130501,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616903.xml,NAI-1-70616903,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0731,港灣型攔油索一批,港灣型攔油索,其他製造商品,其他產業,其他財物,範疇3 類別1,台灣中油股份有限公司,D5112Y167,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616914.xml,NAI-1-70616914,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0732,萬新國中廚房設備更新及安裝採購,萬新國中廚房設備更新及安裝採購,"食品,飲料及菸草處理之機具及其零件",機械設備,機械／零組件,範疇3 類別1,屏東縣立萬新國民中學,ws1130603,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616931.xml,NAI-1-70616931,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0733,新北市立林口幼兒園113學年度營養餐點食材統一採購案,新北市立林口幼兒園113學年度營養餐點食材統一,"肉類,魚,果實,蔬菜,及油脂",食品農產,食品／農產,範疇3 類別1,新北市立林口幼兒園,113-1,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616939.xml,NAI-1-70616939,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0734,「113年端點偵查設備管理系統」採購案,「113年端點偵查設備管理系統」,計算機及其零件與配件,資訊電子,資訊設備／軟體,範疇3 類別1,法務部調查局,11314510710,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616957.xml,NAI-1-70616957,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0735,指示燈泡等6項,指示燈泡等6項,"武器,彈藥及其零件",其他產業,其他財物,範疇3 類別1,國防部陸軍司令部,GM13211P158,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616958.xml,NAI-1-70616958,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0736,胸腔引流調節器單價開口契約,胸腔引流調節器單價開口契約,醫藥產品,醫療生技,醫療用品／藥品,範疇3 類別1,臺北榮民總醫院,1130291V,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616963.xml,NAI-1-70616963,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0737,"硫酸(60%~63%)-本島450,000公斤","硫酸(60%~63%)-本島450,000公斤",基本化學產品,化工塑橡膠,化學品／塑橡膠,範疇3 類別1,台灣自來水股份有限公司第七區管理處,113-2S011,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616970.xml,NAI-1-70616970,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0738,導管固定防水透氣敷料單價開口契約,導管固定防水透氣敷料單價開口契約,醫藥產品,醫療生技,醫療用品／藥品,範疇3 類別1,臺北榮民總醫院,1130294V,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616973.xml,NAI-1-70616973,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0739,113學年度外訂盒(桶)餐採購案,113學年度外訂盒(桶)餐,"肉類,魚,果實,蔬菜,及油脂",食品農產,食品／農產,範疇3 類別1,國立彰化特殊教育學校,11307,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70617010.xml,NAI-1-70617010,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0740,113年新竹二場加藥機汰換採購,113年新竹二場加藥機汰換採購,其他電力設備及零件,電機電控,電力設備／電材,範疇3 類別1,台灣自來水股份有限公司第三區管理處,1132F01024,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70617032.xml,NAI-1-70617032,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0741,數位乳房斷層攝影系統一式(含房間工程)及保固期滿後五年維護規範,數位乳房斷層攝影系統一式(含房間工程)及保固期滿後五年維護規範,"醫療,外科及矯形設備",醫療生技,醫療用品／藥品,範疇3 類別1,國立臺灣大學醫學院附設醫院,PA2300969,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70617044.xml,NAI-1-70617044,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0742,113學年度文光、永寧、梧棲、中港等國小午餐及幼兒園點心食材聯合採購,113學年度文光、永寧、梧棲、中港等國小午餐及幼兒園點心食材聯合採購,"肉類,魚,果實,蔬菜,及油脂",食品農產,食品／農產,範疇3 類別1,臺中市沙鹿區文光國民小學,112wkes05,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70617046.xml,NAI-1-70617046,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0743,高速攝影機一台,高速攝影機一台,"光學儀器,攝影設備及其零件與附件",儀器光電,儀器／光學設備,範疇3 類別1,國立陽明交通大學,B113045,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70617067.xml,NAI-1-70617067,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0744,大林工場6g棒型細砂提袋購置,大林工場6g棒型細砂提袋購置,"紙漿,紙及紙產品;印刷品及相關的商品",包材印刷,紙品／印刷／包材,範疇3 類別1,台灣糖業股份有限公司虎尾糖廠,1130600C25,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70617091.xml,NAI-1-70617091,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0745,113學年度棒球隊外訂熟食,113學年度棒球隊外訂熟食,"肉類,魚,果實,蔬菜,及油脂",食品農產,食品／農產,範疇3 類別1,彰化縣立永靖國民中學,ycjh1130502,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70617104.xml,NAI-1-70617104,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0746,嘉義市113年度教育部補助校園網路優化－中小學教室無線網路建置採購,嘉義市113年度教育部補助校園網路優化－中小學教室無線網路建置採購,計算機及其零件與配件,資訊電子,資訊設備／軟體,範疇3 類別1,嘉義市崇文國民小學,11310,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70617106.xml,NAI-1-70617106,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0747,113年宿舍網路設備採購案,113年宿舍網路設備,計算機及其零件與配件,資訊電子,資訊設備／軟體,範疇3 類別1,國立臺灣大學,1130508,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70617109.xml,NAI-1-70617109,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0748,113年3.49噸小型運郵卡車10輛,113年3.49噸小型運郵卡車10輛,"機動車,拖車,半拖車;車輛機件",運輸設備,車輛／運輸設備,範疇3 類別1,中華郵政股份有限公司,113-A27,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70617112.xml,NAI-1-70617112,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0749,113年七區網路交換器汰換採購,113年七區網路交換器汰換採購,計算機及其零件與配件,資訊電子,資訊設備／軟體,範疇3 類別1,台灣自來水股份有限公司第七區管理處,WR1307040D09,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70617134.xml,NAI-1-70617134,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0750,阿納鯧鰺Trachinotusanak魚苗5公分以上8.5萬尾放流採購(花蓮縣),阿納鯧鰺Trachinotusanak魚苗5公分以上8.5萬尾放流採購(花蓮縣),魚類及其他魚類產物,食品農產,食品／農產,範疇3 類別1,財團法人臺灣海洋保育與漁業永續基金會,2024tofffishFA35,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70617143.xml,NAI-1-70617143,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0751,台中供油泵浦振動自動量測系統及白油集管區柴油回收泵1台(含安裝),台中供油泵浦振動自動量測系統及白油集管區柴油回收泵1台(含安裝),"引擎,渦輪及其零件",機械設備,機械／零組件,範疇3 類別1,台灣中油股份有限公司油品行銷事業部台中營業處,D41133009,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70617164.xml,NAI-1-70617164,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0752,113年大提琴(第3席位專用)採購案,113年大提琴(第3席位專用),樂器,其他產業,其他財物,範疇3 類別1,臺北市立國樂團,113040,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70617166.xml,NAI-1-70617166,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0753,高強度聚焦超音波消融系統(或同等品)等5項,高強度聚焦超音波消融系統(或同等品)等5項,醫藥產品,醫療生技,醫療用品／藥品,範疇3 類別1,國防醫學院,HJ13455P391,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70617180.xml,NAI-1-70617180,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0754,113年度彰化縣鹿港鎮公所採購都市計畫區計畫道路已開闢未徵收道路土地,113年度彰化縣鹿港鎮公所採購都市計畫區計畫道路已開闢未徵收道路土地,其他土地,其他產業,其他財物,範疇3 類別1,彰化縣鹿港鎮公所,11305-302,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70617183.xml,NAI-1-70617183,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0755,(霧峰所)速度型橫軸奧多曼電子式水量計(含安裝、試車)乙批,(霧峰所)速度型橫軸奧多曼電子式水量計(含安裝、試車),做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器;工業程序控制設備;上述各項之零件及附件,儀器光電,儀器／光學設備,範疇3 類別1,台灣自來水股份有限公司第四區管理處,1132W012,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70617210.xml,NAI-1-70617210,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0756,"液態氧儲槽3,000L(含地基圍籬)租賃等2項","液態氧儲槽3,000L(含地基圍籬)租賃等2項",醫藥產品,醫療生技,醫療用品／藥品,範疇3 類別1,國防部軍醫局,NF13007P055,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70617217.xml,NAI-1-70617217,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0757,陽明高中113學年度第1學期教科書財物採購案,陽明高中113學年度第1學期教科書財物,"紙漿,紙及紙產品;印刷品及相關的商品",包材印刷,紙品／印刷／包材,範疇3 類別1,桃園市立陽明高級中等學校,11306-02,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70617228.xml,NAI-1-70617228,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0758,2600mm超音波式水量計1套(含安裝試車),2600mm超音波式水量計1套(含安裝試車),做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器;工業程序控制設備;上述各項之零件及附件,儀器光電,儀器／光學設備,範疇3 類別1,台灣自來水股份有限公司第七區管理處,1132D014,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70617234.xml,NAI-1-70617234,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0759,113年工作服採購案,113年工作服,"製造紡織品,服裝及皮革產品之機具及其零件",機械設備,機械／零組件,範疇3 類別1,高雄市立凱旋醫院,KSPH1132029,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70617250.xml,NAI-1-70617250,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0760,「電動乘坐式割草機採購案」,「電動乘坐式割草機採購案」,農業或林業機具及其零件,機械設備,機械／零組件,範疇3 類別1,彰化縣社頭鄉公所,11328,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70617254.xml,NAI-1-70617254,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0761,大湳廠污泥進料設備採購,大湳廠污泥進料設備採購,其他特殊用途之機具及其零件,機械設備,機械／零組件,範疇3 類別1,台灣自來水股份有限公司第二區管理處,WR11302010007,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70617257.xml,NAI-1-70617257,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0762,Trastuzumabderuxtecaninj.100mg藥品採購案,Trastuzumabderuxtecaninj.100mg藥品,醫藥產品,醫療生技,醫療用品／藥品,範疇3 類別1,衛生福利部桃園醫院,AA11306-2,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70617264.xml,NAI-1-70617264,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0763,113學年度中壢高鐵幼兒園餐點食材採購,113學年度中壢高鐵幼兒園餐點食材採購,"肉類,魚,果實,蔬菜,及油脂",食品農產,食品／農產,範疇3 類別1,桃園市立中壢高鐵幼兒園,11305,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70617290.xml,NAI-1-70617290,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0764,送水車2輛,送水車2輛,"機動車,拖車,半拖車;車輛機件",運輸設備,車輛／運輸設備,範疇3 類別1,台灣自來水股份有限公司第四區管理處,WR-13-04-0525-01,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70617303.xml,NAI-1-70617303,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0765,「113年度社頭鄉立圖書館圖書採購案」,「113年度社頭鄉立圖書館圖書採購案」,"紙漿,紙及紙產品;印刷品及相關的商品",包材印刷,紙品／印刷／包材,範疇3 類別1,彰化縣社頭鄉公所,11317,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70617306.xml,NAI-1-70617306,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0766,113至115年度衛廚材料開口契約財物採購併案招標案,113至115年度衛廚材料開口契約財物採購併案招標案,其他特殊用途之機具及其零件,機械設備,機械／零組件,範疇3 類別1,臺北市政府工務局,1130515P0025,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70617336.xml,NAI-1-70617336,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
